,screen_name,state
3881,insafazad1,Rajasthan
3882,BanshiDharSain5,Rajasthan
3883,ArjunsinghINC,Rajasthan
3884,jaswantgurjar,Rajasthan
3885,SharafatAliIYC,Rajasthan
3886,sureshalakhpura,Rajasthan
3889,AminkhanINC,Rajasthan
3890,UmsinghINC,Rajasthan
3893,GujaratLoP,Gujarat
3894,YadavRekha942,Delhi
3895,vandanamathur,Rajasthan
3896,mredulINC,Rajasthan
3897,SaddamHusainINC,Rajasthan
3898,drkaransyadav,Rajasthan
3899,yasin_athaniya,Rajasthan
3900,sikardccitcell,Rajasthan
3901,RajCongress,Rajasthan
3902,ShivprakashGjr,Rajasthan
3904,RichpalMirdha,Rajasthan
3905,yogeshmehta529,Rajasthan
3906,atmovishwas,Rajasthan
3907,uttam332,Rajasthan
3908,RaghuveerSMeena,Rajasthan
3909,kuldeepkhw,Rajasthan
3910,IlamKhalifa,Rajasthan
3911,K1h2u3s4,Rajasthan
3912,ManishMib,Rajasthan
3913,NeerajDangiINC,Rajasthan
3915,sumer_charan,Rajasthan
3916,GkhatnawliyaINC,Rajasthan
3917,Mukeshbhargava_,Rajasthan
3918,HariMoh12900314,Rajasthan
3919,RakeshBairwaINC,Rajasthan
3920,spnsui_spurdha,Rajasthan
3921,ranjanasahu8,Rajasthan
3922,Pawan1961,Rajasthan
3923,PankajFogat,Rajasthan
3924,Manishdharnia,Rajasthan
3926,sandeep_aganya,Rajasthan
3927,DEVKARA80156619,Rajasthan
3928,Shakeel40564182,Rajasthan
3929,Rakeshmeena929,Rajasthan
3930,BHL_CONGRESS,Rajasthan
3931,DrKhanukhaninc,Rajasthan
3932,RahulRPYC,Rajasthan
3933,itcelldcckota,Rajasthan
3934,DrKaranSinghMP,Rajasthan
3935,zebakhan31,Rajasthan
3937,YasinAthaniya2,Gujarat
3938,Mamta02826938,Rajasthan
3939,mssukarlai2001,Rajasthan
3940,MaheshNiyanaINC,Rajasthan
3941,gehlot_ratna,Rajasthan
3942,Sohil2INC,Rajasthan
3943,rishitaknsui,Rajasthan
3944,ChainSi40766272,Rajasthan
3945,DrDeepakVyas1,Rajasthan
3946,raj_tepan,Rajasthan
3948,dineshsis,Rajasthan
3950,fatehjoshi_02,Rajasthan
3951,VikramDevGurja2,Rajasthan
3952,jittasunilyadav,Telangana
3953,SADDAMH35035903,Rajasthan
3954,withabhinsui,Rajasthan
3955,Goar1A,Rajasthan
3956,PramodFagnaIYC,Rajasthan
3957,NizamQureshiINC,Rajasthan
3959,MamtaBhupesh,Rajasthan
3960,taradevibay,Rajasthan
3961,nit_ranthambore,Rajasthan
3962,vyas941,Rajasthan
3963,sharwan_manjhu,Rajasthan
3964,SaddamSh3112104,Rajasthan
3965,jagmohanINC,Rajasthan
3966,NiteshGahlot1,Rajasthan
3967,BheemPatel_INC,Rajasthan
3968,Piyush_INC,Rajasthan
3970,BR_Godara1,Rajasthan
3971,badrichopra,Rajasthan
3972,jigarravaljam,Gujarat
3973,drr4567,Telangana
3974,F_Kichaucha_INC,Uttar Pradesh
3975,rafiqiyc,Rajasthan
3976,VikramSinghOfc,Rajasthan
3977,PadamaRamInC,Rajasthan
3978,KULDEEP22902811,Rajasthan
3979,spgurjar6,Rajasthan
3981,KamalRa36645289,Rajasthan
3982,HardeepChahal20,Rajasthan
3983,Riyazshaikhiyc,Gujarat
3984,Mahaveergurjar_,Rajasthan
3986,AmitPuniaINC,Rajasthan
3987,santoshsgnrINC,Rajasthan
3988,rajeshkumawat74,Rajasthan
3989,AkumNabam,Arunachal Pradesh
3990,AjmerShabbir,Rajasthan
3992,SunitaS11415904,To Be Added
3993,DineshG36533068,Rajasthan
3994,BeingHarsh7,To Be Added
3995,SushilRPCC,Rajasthan
3996,Satlasanthosh,Telangana
3997,KMruthyunjaya,Telangana
3998,Mk61098Ma,Rajasthan
3999,Raj_WithCongres,Rajasthan
4000,IYCKushinagar,Uttar Pradesh
4001,Anjaliy73321501,Rajasthan
4004,advocatechauhan,Rajasthan
4005,Amarind64085223,To Be Added
4006,ChandrabhanFan,Rajasthan
4007,ramkumardadhich,Rajasthan
4008,MurliGodara,Rajasthan
4009,AshishHaldiniy1,Rajasthan
4010,rakeshyadav_inc,Rajasthan
4011,Rajendra7gurjar,Rajasthan
4012,Sunilbudaniainc,Rajasthan
4013,manishgodaraINC,Rajasthan
4015,OfficeOfAnil,Rajasthan
4016,rajender88800,Rajasthan
4017,lodhi_rafik,Rajasthan
4018,jaswantgurjar11,Rajasthan
4019,VijoySaraswat,Rajasthan
4020,NavdeepParamINC,Rajasthan
4021,ChuruNisar,Rajasthan
4022,sandeepdausa,Rajasthan
4023,rakeshRP177,Rajasthan
4024,SadikKh62697788,Rajasthan
4026,Naveensoninsui,Rajasthan
4027,manojbanjara728,Rajasthan
4028,DhankumarMeena,Rajasthan
4029,jaisinghchuru,Rajasthan
4030,ShahzebIYC,Rajasthan
4031,raolaxmanINC,Rajasthan
4032,0_mittal,To Be Added
4033,INC_JaitarnPali,Rajasthan
4034,RajuSai14996533,Rajasthan
4035,adyanarsh,Rajasthan
4037,CAArvindgupta1,Rajasthan
4038,mlapoonamgoyal7,Rajasthan
4039,Gyata_withRG,Rajasthan
4040,Deepak_Mewara1,Rajasthan
4041,DineshPatel_INC,Rajasthan
4042,NChhavari,Rajasthan
4043,GirrajSinghINC,Rajasthan
4045,GovardhanSC,Rajasthan
4046,JPeddapalli,Telangana
4048,5031Devasi,Rajasthan
4049,nazeefahsuada,Rajasthan
4050,GauravGehlot007,Rajasthan
4051,HaziBhai,Rajasthan
4052,Premraj99443093,Rajasthan
4053,SidhuAaman,Rajasthan
4054,tarunmishra_iyc,Madhya Pradesh
4055,INCPulkeshinagr,Karnataka
4056,chamkourSingh9,Rajasthan
4057,DrHariDixit1,Rajasthan
4059,advabhishek_,Rajasthan
4060,ChetanYadavNSUI,Rajasthan
4062,AjayBamanwas,Rajasthan
4063,KushleshNSUI,Rajasthan
4064,mukulrsharma,Rajasthan
4065,MahendraPCC,Rajasthan
4066,HemantSaraswat5,Rajasthan
4067,ashok_khandar,Rajasthan
4068,NSUIRU,Rajasthan
4070,VinodMe60739428,Rajasthan
4071,BhanuKumarVyas1,Rajasthan
4072,IncGandhinagar,Gujarat
4074,mahendransui,To Be Added
4076,jadamsargeela,To Be Added
4077,MaltiSh56778892,Rajasthan
4078,AjaySharmaGaur2,Rajasthan
4079,KotaCongress,Rajasthan
4081,BHARATY86689086,Rajasthan
4082,JagdishOfficial,Rajasthan
4083,suniljhajhariya,Rajasthan
4084,JCBishnoi3,Rajasthan
4085,HimmatS21068562,Rajasthan
4086,Shishup68770312,Uttarakhand
4087,Radheychoudha06,Rajasthan
4088,ChethanDorairaj,Karnataka
4089,iArvindmankas,Rajasthan
4090,imranprince951,Rajasthan
4092,ShaileshRU,Rajasthan
4093,shivnandwana,Rajasthan
4095,IncSandeepsingh,Rajasthan
4096,dilipdeedwaniy1,Rajasthan
4097,lalita_sanjeev,Rajasthan
4098,Subhashward3,Rajasthan
4099,CongressAjmer,Rajasthan
4100,vijayskachawa,Rajasthan
4101,2Dadheech,Rajasthan
4103,p_dhruvil0678,Gujarat
4104,MANISHPALRIYA2,Rajasthan
4105,husain_tipu,Rajasthan
4106,shailendrinc,Rajasthan
4107,mg0154,Rajasthan
4108,sandeepjakhar84,Rajasthan
4109,KKrishnachouhan,Rajasthan
4110,DrSSSiyag827,Rajasthan
4111,JamanbhaiKanta4,Gujarat
4112,Piyush__INC,Rajasthan
4115,PurushotamKath1,Rajasthan
4116,shankar_burdak,Rajasthan
4117,GulatiKausar,Gujarat
4118,Roopwas_INC,Rajasthan
4119,jaibirnagar,To Be Added
4120,rudraNSUI,Rajasthan
4121,yash_palod9,Rajasthan
4122,RSSharu,To Be Added
4123,RajendraGurjar_,Rajasthan
4126,pawan_badgotya,Rajasthan
4127,Bavneet1322,Rajasthan
4128,surendra1INC,Rajasthan
4129,pinal_lakhani,Gujarat
4130,RituAgarwalJpr,Rajasthan
4131,brahmaprakash29,Rajasthan
4132,Arjunsi99107966,Rajasthan
4133,rizwan7inc,Rajasthan
4134,rohitkachhwahh,Rajasthan
4135,SharmaSamridh,Rajasthan
4137,Adityadadhich00,Rajasthan
4138,Gulammustafa024,Rajasthan
4139,YC_Dausa,Rajasthan
4140,sampath_nsuiknr,Telangana
4141,ayub_inc,Rajasthan
4142,INC_DadraandnaH,Dadra and Nagar Haveli
4143,LuhariwalaArun,Rajasthan
4144,vikky_kushwaha,Rajasthan
4145,nainawat_kamal,To Be Added
4146,PradhyumanINC,Rajasthan
4148,inc_atif,Rajasthan
4149,vahabma,Rajasthan
4150,BidhuriRajendra,Rajasthan
4151,SodhaKunwar,Rajasthan
4153,KamanCongress,To Be Added
4154,Kokilasingh_INC,Rajasthan
4155,Maksudbhati_,Rajasthan
4156,ashwinyadav_INC,Madhya Pradesh
4157,lohiya_rekha,Rajasthan
4159,PratibhaSingh_,Rajasthan
4160,MoylaSalim,Rajasthan
4161,Hemant0577,Rajasthan
4162,RakeshM30690468,Rajasthan
4163,bhagwanmukkar,Rajasthan
4164,Surendra_INC,Rajasthan
4165,Neerjvaishnav,Rajasthan
4166,32Sunil,Rajasthan
4167,Manishjain1002,Rajasthan
4168,Avinashrathore0,Rajasthan
4170,JaniNsui,Rajasthan
4171,Ranveerkumawat1,Rajasthan
4172,rizwan77ashrafi,Rajasthan
4173,pavanmeena_INC,Rajasthan
4174,SitaRamMangla,Rajasthan
4176,kherisingh,Rajasthan
4177,GuchiyaPradeep,Rajasthan
4178,Mohitbhakar1,Rajasthan
4179,Jayant_rajawat,Rajasthan
4181,SunilCh30962941,Rajasthan
4182,SonaTamrakarINC,Rajasthan
4183,dedariyar1,Rajasthan
4184,TABAMOSESTATA1,Arunachal Pradesh
4185,Yogesh_INC,Rajasthan
4186,AnkurtyagiINC,Rajasthan
4187,lavanyaprithvi,Tamil Nadu
4188,hrmeghwal26,Rajasthan
4189,dilip_jangid,Rajasthan
4190,vidyadhar_meel,Rajasthan
4193,LaxmanM93460118,Rajasthan
4194,Gopal_inc111,Rajasthan
4195,deepend24543925,Rajasthan
4196,NikhilIndoria9,Rajasthan
4197,NsuiRizwan,To Be Added
4198,Anand_Mandia,Rajasthan
4199,DevpalChaksu,Rajasthan
4200,JagmohanLalsot,Rajasthan
4201,sid_inc,Rajasthan
4203,jr_godara,Rajasthan
4205,BadhalaC,Rajasthan
4206,np_vikas,Chhattisgarh
4207,kishansaini0607,Rajasthan
4208,KapilmeenaBassi,Rajasthan
4209,PrakasBairwainc,Rajasthan
4210,himanhusahu,Rajasthan
4211,A71739555Sanjay,Rajasthan
4212,Ashokjalalpur,Madhya Pradesh
4214,RahulAudichya7,Rajasthan
4215,kishan_INC,Rajasthan
4216,PavankumarDokur,Telangana
4217,KCBishnoiInc,Rajasthan
4218,KailashINC,Rajasthan
4219,AslamChoudhary0,Rajasthan
4220,AjayMina7,Rajasthan
4221,JPChoudhary800,Rajasthan
4222,hM0USxawt5rwjDA,Rajasthan
4223,KapilBh52332900,Rajasthan
4226,RakeshM59360433,Rajasthan
4227,RakeshJat_Kasli,To Be Added
4228,Withrd1,Rajasthan
4229,NaimuddinApollo,To Be Added
4230,SohalLal1,Rajasthan
4231,rahulgajwaniya,Rajasthan
4232,chinturivar,Telangana
4233,Virendrasinh911,To Be Added
4234,Narayan41067543,Rajasthan
4235,mumtazk84321031,Rajasthan
4237,GopichandPannu,Rajasthan
4238,RatandeviB,Rajasthan
4239,amit5758,Rajasthan
4240,anurag_inc,Rajasthan
4241,VikasKcongress,Rajasthan
4242,KhemchandDhama1,Rajasthan
4243,SIWANIkamboj,Haryana
4244,Hiteshboghara2,Gujarat
4245,KingChoudhary21,Rajasthan
4246,NiwashSihag,Rajasthan
4248,3b5d7f745e9c4a7,Rajasthan
4249,vinudhaybahi11,Rajasthan
4250,Suryasinhji,Rajasthan
4251,AltafMansuri20,Rajasthan
4252,VishalS28152543,Rajasthan
4253,InamdarKabeer,Maharashtra
4254,SanwarL18731051,Rajasthan
4255,amzadbbs,Rajasthan
4256,akashsahuinc,Rajasthan
4257,PahadanChand,Rajasthan
4259,saharan_ms,Rajasthan
4260,deewan_yadav,Rajasthan
4261,meghwalGoparam,Rajasthan
4262,Mayank8875,Rajasthan
4263,Rajkuma12805879,Rajasthan
4264,cssnyaj98247,Rajasthan
4265,Manvendra_INC,Rajasthan
4266,KantiaSandeep,Rajasthan
4267,ajmerproperty,Rajasthan
4268,PoshakRamniwas,Rajasthan
4270,Uttam_Sharmaa,Rajasthan
4271,BalramSharma_01,Rajasthan
4272,JPareeek,Rajasthan
4273,AwanaHeralal,Rajasthan
4274,NasruKh26494486,Rajasthan
4275,adarsh12309,Rajasthan
4276,Parteek40745012,Rajasthan
4277,DineshSantru,Rajasthan
4278,INCsagra,Rajasthan
4279,rizzoansari26,Uttar Pradesh
4281,BuntJoshi,Rajasthan
4282,PankajS47763592,Rajasthan
4283,ChhawarP,Rajasthan
4284,PinuDungla,Rajasthan
4285,RajeshG68168665,Rajasthan
4286,cpnathgogameri,Rajasthan
4287,IocRajasthan,Overseas
4288,ShailenderMeen3,Rajasthan
4289,RajasthaniRadhe,Rajasthan
4290,GiriInc,Rajasthan
4293,shrawan_famda,Rajasthan
4294,SurendarNSUI,Rajasthan
4295,BayanaDr,Rajasthan
4296,MahhiRangi,Rajasthan
4297,MohdFarmanSidd2,Uttar Pradesh
4298,SunilAr04008584,Uttarakhand
4299,CheemalaSandeep,Telangana
4300,ChinthakuntaRao,Telangana
4301,AshokPuniya7,Rajasthan
4303,qayum_haji,Rajasthan
4304,thakor_imran,Gujarat
4305,surendrachopraa,Rajasthan
4306,BahadurAkhand,Uttar Pradesh
4307,RadheSh31192897,Rajasthan
4308,RosalindSanthi1,Tamil Nadu
4309,ZHCSBrU4R8QH9hY,Rajasthan
4311,AdhanaSumran,Rajasthan
4312,Magharamsuthar2,Rajasthan
4314,lalit_punadiya,Rajasthan
4315,SKSen98232780,Rajasthan
4316,Heralalawana,Rajasthan
4317,Srinivasakku1,Telangana
4318,gaurav_dhone,Maharashtra
4319,mehulpatel78,Gujarat
4320,mewar_ajay,Rajasthan
4321,Sandeep00902002,Rajasthan
4322,geliete013,Rajasthan
4323,UttamCh66715380,Rajasthan
4325,nisar0305,To Be Added
4326,Rajcongresslive,Rajasthan
4327,LalitKumarKal11,Rajasthan
4328,Hemraj32355675,Rajasthan
4329,Jsm4congress,Rajasthan
4330,ashokjatinc,Rajasthan
4331,HaritwalVaibhav,Rajasthan
4332,ParvinderDhing3,Haryana
4333,AnshulUpadhyay_,Rajasthan
4334,AhirYuth,Rajasthan
4337,Ramlakh84752122,Rajasthan
4338,Shbnam786,Rajasthan
4339,LalitKumarkal10,Rajasthan
4340,AnilSai26241849,Rajasthan
4341,SainDurga,Rajasthan
4342,Farazusman7,Rajasthan
4343,ShrimaliViral,Rajasthan
4344,Chetannarerash1,Rajasthan
4345,VISHALGAUTTAM1,Rajasthan
4346,SurajSuthar17,Rajasthan
4347,AshokTanwar_INC,Chandigarh
4348,nachichukhu,Rajasthan
4349,PatelRony4,Rajasthan
4350,AltafKhanSilaw1,Rajasthan
4351,VijayKu18403005,Rajasthan
4352,GKollegal,Rajasthan
4353,manojch42423449,Rajasthan
4354,RAJENDE50428553,Rajasthan
4355,ShilleySonam,Rajasthan
4356,gurjar_shivji,Rajasthan
4357,Drrahulchittor1,Rajasthan
4358,INCPunjab,Chandigarh
4359,sushilcongress,Rajasthan
4360,JiyaulK16177029,To Be Added
4361,SonuRam05630000,Rajasthan
4362,AdvtSuthar,Rajasthan
4363,TonyJain21,Rajasthan
4364,PrakashPanwr,Rajasthan
4365,HariomN77893796,Rajasthan
4366,Patel4P,Rajasthan
4367,Sandeep16137833,Rajasthan
4368,RameshSankhla11,To Be Added
4369,Partap_Sbajwa,Chandigarh
4370,Lklora7,Rajasthan
4371,madanlaldhawan1,Rajasthan
4372,ilfaskhan,Rajasthan
4373,shahbuddin34,Rajasthan
4374,ChoukseySantosh,Madhya Pradesh
4375,mamta_dhakad,To Be Added
4376,SaddamH32162196,Rajasthan
4377,DivyaPratap_S_R,Rajasthan
4378,khalid_sajal,Telangana
4379,AbbasKh92159937,Rajasthan
4380,SimmiAhuja_,To Be Added
4381,rastogishubham6,Rajasthan
4382,MorjaalHariom,Rajasthan
4383,mukesh_nimbawat,Rajasthan
4384,Avinashcz9019,Rajasthan
4385,GopalRa53,Rajasthan
4386,JasbirK36176053,To Be Added
4387,LakkhiramG,Rajasthan
4388,MohanLalPargi4,Rajasthan
4389,GauravV53768632,Rajasthan
4390,zannar_adnan,Gujarat
4391,IYCPunjab,Chandigarh
4392,dashora_mahesh,Rajasthan
4393,AadramMeghwal,Rajasthan
4394,Rajendr71219450,Gujarat
4395,harivadan23,Gujarat
4396,Jagdish96450097,Rajasthan
4397,JourwalJ,Rajasthan
4398,sahilsinghlang2,Rajasthan
4399,AnilRat82317226,Rajasthan
4400,SharvanBadyal,Rajasthan
4401,ShanawajAlam9,To Be Added
4402,pawanbansal_chd,Chandigarh
4403,Heerala38234359,Rajasthan
4405,harish_ranawat,Rajasthan
4406,singh_nsui,Rajasthan
4408,Jagdishgurjar54,To Be Added
4409,164gandhinagar2,To Be Added
4410,2ec346cc59a9432,Rajasthan
4413,INCChandigarh,Chandigarh
4424,LubanaManoj,Chandigarh
4435,ChandigarhPMC,Chandigarh
4445,INCSikkim,Sikkim
4448,GoldyDS_Dhuri,Chandigarh
4449,SikkimPMC,Sikkim
4450,INC_Sikkim,Sikkim
4459,SandeepBoora4,Chandigarh
4470,vikasgodara1982,Chandigarh
4481,GtTibbi,Chandigarh
4492,_gurjotsandhu,Chandigarh
4503,hoodanandita,Chandigarh
4514,Pardeepchhabr12,Chandigarh
4525,nishant21maini,Chandigarh
4536,ChoudharyTanuj,Chandigarh
4559,ThakurDivanshu,Chandigarh
4570,SunnyMehtaINC,Chandigarh
4581,ripjitsinghbrar,Chandigarh
4592,VBrarSecPbCong,Chandigarh
4603,Congress4women,Chandigarh
4614,incharyana_in,Chandigarh
4625,K_UdaySingh,Chandigarh
4636,singh15anuj,Chandigarh
4647,SunilYadavchd,Chandigarh
4658,ManpreetPPCC,Chandigarh
4670,YashvirSandhu,Chandigarh
4681,AnitaYadavAteli,Chandigarh
4692,CHD_Congress,Chandigarh
4703,IncMBadal,Chandigarh
4714,harmansandhu504,Chandigarh
4725,anumitsodhi,Chandigarh
4736,INC_Chandigarh,Chandigarh
4747,sandeep26862154,Chandigarh
4758,VinodSh62141155,Chandigarh
4769,shaantanusiingh,Chandigarh
4781,aslatch,Chandigarh
4792,sanjeev1600,Chandigarh
4803,BRAINSTORMGRS,Chandigarh
4814,bhoomrana,Chandigarh
4825,aankit21gupta,Chandigarh
4836,Pooja99827663,Chandigarh
4847,gippydhandansui,Chandigarh
4858,kbajwaiyc,Chandigarh
4869,Ashish4Chaudhry,Chandigarh
4880,PritiKesri,Chandigarh
4892,Akshay03083266,Chandigarh
4903,ArshadR89828809,Chandigarh
5351,khushsundar,Tamil Nadu
5352,INCTamilNadu,Tamil Nadu
5353,jothims,Tamil Nadu
5354,s_palani,Tamil Nadu
5356,KartiPC,Tamil Nadu
5357,ThiruArasarINC,Tamil Nadu
5359,talktoapsara,Tamil Nadu
5360,TN_PYC,Tamil Nadu
5361,TNCCMinority,Tamil Nadu
5362,VijayadharaniM,Tamil Nadu
5363,JAslamBasha,Tamil Nadu
5364,KS_Alagiri,Tamil Nadu
5365,MKumaramangalam,Tamil Nadu
5366,Hassan_tnpyc,Tamil Nadu
5367,sudhakarvenkat,Tamil Nadu
5368,CongressTN,Tamil Nadu
5370,vazhapadi,Tamil Nadu
5371,vasanthakumarH,Tamil Nadu
5372,TamilNaduPMC,Tamil Nadu
5373,karatethiagu,Tamil Nadu
5374,Manoj_IYC,Tamil Nadu
5375,KosalramT,Tamil Nadu
5376,INCTAMILNADU_,Tamil Nadu
5377,Mohazamil,Tamil Nadu
5378,ProfCongTN,Tamil Nadu
5379,PrabakaranAdv,Tamil Nadu
5381,Ravindradass,Tamil Nadu
5382,VJ_AnandINC,Tamil Nadu
5383,laksr_tn,Tamil Nadu
5384,SPK_TNCC,Tamil Nadu
5385,ASPJhanserane,Tamil Nadu
5386,JeevaKamaraj,Tamil Nadu
5387,SyedHazeena,Tamil Nadu
5388,prabhusathiyan1,Tamil Nadu
5389,vijay_jayamohan,Tamil Nadu
5390,WithcongressTn,Tamil Nadu
5392,sskarthanari,Tamil Nadu
5394,congress_sc,Tamil Nadu
5395,prdoss,Tamil Nadu
5396,arulpethiah1,Tamil Nadu
5398,iycmahe,Tamil Nadu
5399,TMCforTN,Tamil Nadu
5400,advrajeshkumars,Tamil Nadu
5401,ruby_manoharan,Tamil Nadu
5403,sanjairam,Tamil Nadu
5404,arulright,Tamil Nadu
5405,AntonyRobin1,Tamil Nadu
5406,gopi_congress,Tamil Nadu
5407,harikrishna_log,Tamil Nadu
5408,sivaramanvr,Tamil Nadu
5409,RathakrishINC,Tamil Nadu
5410,cong_senthamizh,Tamil Nadu
5411,naush124,Tamil Nadu
5412,kmfameen,Tamil Nadu
5414,RajaduraiTncc,Tamil Nadu
5415,dharmathangavel,Tamil Nadu
5416,IGNSTEPHEN,Tamil Nadu
5417,DhileepkumarT,Tamil Nadu
5418,ramavanni,Tamil Nadu
5419,SanthiRosalind,Tamil Nadu
5420,HarishkumarINC,Tamil Nadu
5421,Ajeem_H,Tamil Nadu
5422,mkvishnuprasad,Tamil Nadu
5423,INCmanikandan,Tamil Nadu
5426,VWDCCMD,Tamil Nadu
5427,ErodeWestAYC,Tamil Nadu
5428,jeyapri49972949,Tamil Nadu
5429,kumaricongress,Tamil Nadu
5430,ramasamysp,Tamil Nadu
5431,medicalwingTNCC,Tamil Nadu
5432,C_Sreeraja,Tamil Nadu
5433,withjab,Tamil Nadu
5434,mp_karthi1,Tamil Nadu
5436,JenixRino,Tamil Nadu
5437,KartiPCoffice,Tamil Nadu
5438,sab6777,Tamil Nadu
5439,Mangai99,Tamil Nadu
5440,tvpraj,Tamil Nadu
5441,YuvaAswin06,Tamil Nadu
5442,INC_Tamilnadu,Tamil Nadu
5443,KGMJavithKhan,Tamil Nadu
5444,JPcongress,Tamil Nadu
5445,AmirtharajaRn,Tamil Nadu
5448,THALA420KISHOK,Tamil Nadu
5449,Prakash_IYC,Tamil Nadu
5450,bashavma,Tamil Nadu
5451,sivaganga_inc,Tamil Nadu
5452,GaneshProf,Tamil Nadu
5453,satheesh_INC,Tamil Nadu
5454,Yuva_TMC,Tamil Nadu
5455,vigneshbabusrm1,Tamil Nadu
5456,sundharabharat2,Tamil Nadu
5457,MAGUDAMVIJAYKU1,Tamil Nadu
5459,INCTamilnaduOBC,Tamil Nadu
5460,TamilnaduNsui,Tamil Nadu
5461,jakdiskumar,Tamil Nadu
5462,altaliaa,Tamil Nadu
5463,lave_titus,Tamil Nadu
5464,thanjavur_NDYC,Tamil Nadu
5465,trsandeep,Tamil Nadu
5466,TMC_Yaseen,Tamil Nadu
5467,goldenkamaraj,Tamil Nadu
5468,Gjpsalem,Tamil Nadu
5470,SubashRichard,Tamil Nadu
5471,CuddaloreCong,Tamil Nadu
5472,incman0j,Tamil Nadu
5473,KangeyanSomu,Tamil Nadu
5474,Hassan_INC,Tamil Nadu
5475,bijivin,Tamil Nadu
5476,vaiyacongress,Tamil Nadu
5477,santhi_rosalind,Tamil Nadu
5478,nanjilpaul,Tamil Nadu
5479,Aswathamanasa,Tamil Nadu
5481,RajaduraiBullet,Tamil Nadu
5482,ndccmd,Tamil Nadu
5483,AntonyTncc,Tamil Nadu
5484,VirudhaiAnand,Tamil Nadu
5485,JJaiganes,Tamil Nadu
5486,rajprathaban,Tamil Nadu
5487,rufusroshan,Tamil Nadu
5488,INC_Puducherry,Tamil Nadu
5489,Suresnaathan,Tamil Nadu
5490,SThennarasu9,Tamil Nadu
5492,ChennaiCenAIPC,Tamil Nadu
5493,SrsRamesh,Tamil Nadu
5494,covai_n_kalish,Tamil Nadu
5495,ijamal80,Tamil Nadu
5496,chinnasalethaar,Tamil Nadu
5497,joblinbless,Tamil Nadu
5498,DPrabuIndia,Tamil Nadu
5499,PerambalurLYC,Tamil Nadu
5500,SarathRon,Tamil Nadu
5501,IYCSENTHIL,Tamil Nadu
5503,SAbdulGaniRaja1,Tamil Nadu
5504,Mohamedaliyar98,Tamil Nadu
5505,Guhan_Congress,Tamil Nadu
5506,VelloreLyc,Tamil Nadu
5507,dukedurairaj,Tamil Nadu
5508,PurushothramanS,Tamil Nadu
5509,Shahruqahmed,Tamil Nadu
5510,iyc_tnagar,Tamil Nadu
5511,MohitPa29864001,Tamil Nadu
5512,BabulalK2,Tamil Nadu
5514,senthil968890,Tamil Nadu
5515,PrabhuSalem,Tamil Nadu
5516,JaniJavid1,Tamil Nadu
5518,MdGulamCongress,Tamil Nadu
5519,MariKum64755759,Tamil Nadu
5520,nseservices,Tamil Nadu
5521,trbws,Tamil Nadu
5522,dhasgk,Tamil Nadu
5523,ashok_padmaja,Tamil Nadu
5525,sridhardaya,Tamil Nadu
5526,Selvarajmagesh1,Tamil Nadu
5527,servai_sundar,Tamil Nadu
5528,kurunjisenthil,Tamil Nadu
5529,BALA16216,Tamil Nadu
5530,vengatesanseva1,Tamil Nadu
5531,Naresh_CongNSUI,Tamil Nadu
5532,msvjain,Tamil Nadu
5533,KumaresanNatar5,Tamil Nadu
5534,arshadsyedINC,Tamil Nadu
5536,NSUIchinna,Tamil Nadu
5537,VijayKu33601137,Tamil Nadu
5538,syedmusthapa1,Tamil Nadu
5539,Bala150390,Tamil Nadu
5540,kkfarookbabu,Tamil Nadu
5542,BscRajaram,Tamil Nadu
5543,GulamNabiAzadt,Tamil Nadu
5544,ranjith_tnpyc,Tamil Nadu
5545,arunvijay43,Tamil Nadu
5547,vinoth_intuc,Tamil Nadu
5548,riazcool,Tamil Nadu
5549,TSenjie,Tamil Nadu
5550,Prabhu69581701,Tamil Nadu
5551,jayakum02354614,Tamil Nadu
5552,Meghul98,Tamil Nadu
5553,Anitha96376648,Tamil Nadu
5554,IycEast,Tamil Nadu
5555,RahulRexTrichy,Tamil Nadu
5556,wernergobi,Tamil Nadu
5562,ViceTncc,Tamil Nadu
5563,Kavundampalyam,Tamil Nadu
5564,taluru_suresh,Tamil Nadu
5565,mathewmodale,Tamil Nadu
5566,Ashraf37259340,Tamil Nadu
5567,EMAAINC,Tamil Nadu
5568,KSTHINAKHARANG6,Tamil Nadu
5569,IncDinesh,Tamil Nadu
5571,ASRAMU5,Tamil Nadu
5572,NatarajanINTUC,Tamil Nadu
5573,DiwanSheik,Tamil Nadu
5574,dhalavaipandian,Tamil Nadu
5575,Sriniva54354030,Tamil Nadu
5576,Sriniva22770185,Tamil Nadu
5577,Haja43943008,Tamil Nadu
5578,VLeninprasath,Tamil Nadu
5579,gaffurgandhimca,Tamil Nadu
5580,sivagangapandia,Tamil Nadu
5582,GummidipundiAyc,Tamil Nadu
5583,shabeer_ali786,Tamil Nadu
5584,IYCMahendran,Tamil Nadu
5585,Govinthigovind4,Tamil Nadu
5586,Vinoth29531583,Tamil Nadu
5631,azharflicks,Telangana
5632,MYaskhi,Telangana
5844,revanth_anumula,Telangana
5845,INCTelangana,Telangana
5846,VamsiChandReddy,Telangana
5848,sravandasoju,To Be Added
5849,AnilTpyc,Telangana
5850,IYCTelangana,Telangana
5851,raghupathi222,Telangana
5852,ravikumaryadav9,Telangana
5853,PonnalaLaksmiah,Telangana
5854,PonnamLoksabha,Telangana
5855,drjgeetareddy,Telangana
5856,santhoshadv,Telangana
5857,RajeevReddyM,Telangana
