,screen_name,state
3304,NaraniyaHarjesh,Rajasthan
3305,bihari_bishnoi,Rajasthan
3306,jitendra_abvp,Rajasthan
3307,sujeetsinghbjp,Odisha
3308,DrRawlotBjp,Rajasthan
3309,Balvir_Luthra,Rajasthan
3310,bheru_shaktawat,Rajasthan
3311,abhinandanchitt,Rajasthan
3312,PunitKhokhewala,Rajasthan
3314,BjpPritesh,Gujarat
3315,KspBaseri,Rajasthan
3316,Ravindralodhi13,Madhya Pradesh
3317,AjayKumarLata2,Rajasthan
3320,dkrajan777,Rajasthan
3321,AviMSharma12,Rajasthan
3322,Kailash_Sarswat,Rajasthan
3323,ranwa_BJP,Rajasthan
3325,Amit90122328,Rajasthan
3326,DevanshParasha3,Rajasthan
3327,bjp_jalore,Rajasthan
3328,Saroj_bjp,Rajasthan
3329,yadavprajjwalit,Rajasthan
3330,varunbjppbh,Rajasthan
3331,manishsonibjp,Rajasthan
3332,nchoudharyteach,Rajasthan
3333,keshajichauhan1,Gujarat
3334,lalta1986,Rajasthan
3338,blsinghalbjp,Rajasthan
3339,BjpSridhar,Telangana
3340,BJPbhagwan,Rajasthan
3341,HemantS61019755,Rajasthan
3342,sumitarya_1,Rajasthan
3343,pankaj_balmiki,Rajasthan
3344,swaroop3718,Rajasthan
3345,sohanc348,Rajasthan
3346,ShobhaRaniBL,Rajasthan
3347,bjpshravan,Rajasthan
3349,bjp4rajsamand,Rajasthan
3350,JadaunUttam,Rajasthan
3351,rkmbjp,Rajasthan
3352,ShaktiJain,Rajasthan
3353,Manoj22817334,Rajasthan
3354,Shyamsu80154399,West Bengal
3355,Sidhart76777808,Rajasthan
3356,bjp4nagaur,Rajasthan
3357,jigar3325,Gujarat
3358,vasnapatel68,Rajasthan
3360,rahullunia1,Rajasthan
3361,PadhiyarRaj,Gujarat
3362,AjayRanaBJP,Rajasthan
3363,bjp4bhilwara,Rajasthan
3364,SorthiyaDinesh,Gujarat
3365,yadavop291,Rajasthan
3366,khinchi_lalit,Rajasthan
3367,abvpsunilgmail1,Rajasthan
3368,SagarSa29199137,Rajasthan
3369,omsoniomsoni,Rajasthan
3371,dhavalbarot94,Gujarat
3372,KLGurjarBJP,Rajasthan
3374,NaveenYofficial,Rajasthan
3375,MalaniGhanshya1,Gujarat
3376,JeevanJakharBJP,Rajasthan
3377,sameerlove9000,Haryana
3378,abvpsunil,Rajasthan
3379,nikhanj_sheth,Gujarat
3380,mansinghhumant,Rajasthan
3382,Akhiles37963520,Rajasthan
3383,68pratikpatel,Gujarat
3384,jayeshteraiya13,Gujarat
3385,ramukotakonda,Telangana
3386,koshiyaniyaG,Gujarat
3387,ChetaniVishnu,Rajasthan
3388,rraj_95,Rajasthan
3389,Dinesh24135665,Uttar Pradesh
3390,Jsabvp,Rajasthan
3391,BjymAmit,Rajasthan
3393,HindochaHasmukh,Gujarat
3394,vsinghal8tb,Delhi
3395,BaghelaShashank,Rajasthan
3396,bjpvish12,Rajasthan
3397,Seemaagarwalbjp,Rajasthan
3398,Chandan13487553,Rajasthan
3399,akshayparmar169,Rajasthan
3400,Shaitansingh750,Rajasthan
3401,Bjp4Asarwa,Gujarat
3402,parth_4bjp,Gujarat
3404,dralokbjpmedia,Rajasthan
3405,RajendraNagouri,Rajasthan
3406,ankushsharmaksg,Rajasthan
3407,RahulPtgaur,Rajasthan
3409,vishalBalyanBjp,Uttar Pradesh
3410,ShersinghRawa13,Rajasthan
3411,PahalavanS,Rajasthan
3413,Chhagan_Seemla,Rajasthan
3415,dev_kishan_maru,Rajasthan
3416,gauravpathak72,Rajasthan
3418,Dashrath_455,Rajasthan
3419,prithvirajsinhv,Gujarat
3420,BrijeshLata,Rajasthan
3421,KhetendraJ,Rajasthan
3422,Avinashyogi15,Rajasthan
3423,Amit94047,Gujarat
3424,hemrajpadhiyar,Gujarat
3426,bjymbhilwara_it,Rajasthan
3427,DrDilipSharma2,To Be Added
3428,JitSant9,Rajasthan
3429,BhatiArvinds,Rajasthan
3430,vaimilpatel,Gujarat
3431,priyank9883,Gujarat
3432,natwarvyas01,Rajasthan
3433,officeofsujeets,To Be Added
3434,agrawalharsh93,Gujarat
3435,akshaysharmaab3,To Be Added
3437,SushmaKumawat,Rajasthan
3438,NarenderYadav_,Rajasthan
3439,BishnoiBjym,Rajasthan
3440,DeendyalChauhan,Rajasthan
3441,PatelKinjanBJP,Gujarat
3442,DrHimanshugajjr,Maharashtra
3443,balramdoonbjp,Rajasthan
3444,MAHESHO_CH,Uttar Pradesh
3445,premsinghbajor,Rajasthan
3446,vivekrawat70,Rajasthan
3449,atul_chotiya,Rajasthan
3450,mpalwar,Rajasthan
3451,LodhaSemli,Rajasthan
3452,VinodKu20984948,Rajasthan
3453,rathor_dinesh,Rajasthan
3454,Pragati91733710,Rajasthan
3455,surajbhambhori,Rajasthan
3456,ChaneaSingh,Rajasthan
3457,lalchandgaur02,Rajasthan
3458,sunilsain48,Rajasthan
3460,tame_tarh,Arunachal Pradesh
3461,JeetuYogi6,Rajasthan
3462,KD_152,Gujarat
3463,bjym4ajmerdehat,Rajasthan
3464,adityakatariyac,Rajasthan
3467,TAITAGAK2,Arunachal Pradesh
3468,KarnavirGohil,Gujarat
3469,abhayktp,Rajasthan
3471,satyapr06170451,Rajasthan
3473,surajsaini44,Rajasthan
3474,balwantkabra,Rajasthan
3475,vijaychauhan_,Rajasthan
3476,RahulJa39919108,Rajasthan
3477,BjpGbn,Uttar Pradesh
3478,kunjbiharinag17,Rajasthan
3479,Ddaniofficial,Rajasthan
3480,AjmerSuwalal,Rajasthan
3482,bjp4Kekri,Rajasthan
3483,RavjiGabani,Gujarat
3484,KewalChandMegh6,Rajasthan
3485,Ajeetsinghmehta,Rajasthan
3486,jinendrashastri,Rajasthan
3487,Vishalbjymraj,Rajasthan
3488,RitikBanjara,Rajasthan
3489,KANHAIYA_BJYM,Rajasthan
3490,RamSinghRti,Rajasthan
3491,NSenva,Gujarat
3493,Ishwardhwalmdsu,Rajasthan
3494,kharol_ganesh,Rajasthan
3495,ChandnathYogi,Rajasthan
3496,ITSMGLokshabha,Gujarat
3497,KuldeepDanta,Rajasthan
3498,jaishree1265,Rajasthan
3499,SachinRajpuroh7,Tamil Nadu
3500,BJebaliya1,Gujarat
3501,MeghwalVaibhav,Rajasthan
3502,puneetabvp,Rajasthan
3504,TusharHotwani,Madhya Pradesh
3505,manojku09771509,Uttar Pradesh
3506,MavanNabam,Arunachal Pradesh
3507,jigs4jigs,Gujarat
3508,Rohan_Yadav_,Gujarat
3509,Bjp4Jamnagar,Gujarat
3510,maanavraj,Rajasthan
3511,AjayBjym,Rajasthan
3512,prajapat_ar,Rajasthan
3513,KoradiyaAshvin5,Gujarat
3515,Amrendra1Tiwari,Uttar Pradesh
3516,ritendrabjp,Rajasthan
3517,JeeRamBjym,Rajasthan
3518,ravibhilbjp,Gujarat
3519,rajkathiya,Gujarat
3520,Shivvraj1809,Telangana
3521,Jitendr96545358,Rajasthan
3522,Vikassi04220883,Uttar Pradesh
3523,RRamkripa,Rajasthan
3524,RDhyavna,Rajasthan
3526,RahulParewa9,Rajasthan
3527,TrilokMishra9,Uttar Pradesh
3528,SamariyaBadri,Rajasthan
3529,ashok_pincha,Rajasthan
3530,tanujakhanna61,Rajasthan
3531,nileshkukanwali,Rajasthan
3532,Surendr95155931,Rajasthan
3533,KewalchandMegh5,Rajasthan
3534,Kapil34315470,Rajasthan
3535,Bharatpur_BJP,Rajasthan
3537,iharshRughani,Gujarat
3539,CsbjoshiShekhar,Rajasthan
3540,HeeralalNagar,Rajasthan
3541,drJayantiRana,Gujarat
3542,bansal_n_tonk,Rajasthan
3543,kothariash,Gujarat
3544,MadanOjha78,Rajasthan
3545,acharya_abhi25,Rajasthan
3546,MLAVSNANDWANA,Rajasthan
3548,drArunbjp,Rajasthan
3549,kd_bhatt,Gujarat
3550,JETHUSINGHBHAT9,Rajasthan
3551,kailashthapan,Rajasthan
3552,AnjaiahKannam,Telangana
3553,agarwal9461,Rajasthan
3554,Kamal93118445,Rajasthan
3555,MAHESHSINSINI,Rajasthan
3556,SoniyaAdvocate,Uttar Pradesh
3557,LekhrajRaj1,Rajasthan
3560,ramsukh_gurjar,Rajasthan
3561,badalbarmer,Rajasthan
3562,BJPDhaulpur,Rajasthan
3563,ChotiaManthan,Rajasthan
3564,ApumGangkak,Arunachal Pradesh
3565,SureshdhakarBJP,Rajasthan
3566,theashokranka,Rajasthan
3567,ParagAnant,Gujarat
3568,DebiaTara,Arunachal Pradesh
3569,ChhaganMahur,Rajasthan
3571,AnandPurbia,Rajasthan
3572,bhavuthummar,Gujarat
3573,Vishalb27606842,Rajasthan
3574,hq4ij9ODOlrhCHd,To Be Added
3575,AbvpDubey,Rajasthan
3576,HsjatBhilwara,Rajasthan
3577,DrSatishpoonia3,Rajasthan
3578,ravi4bjp,Madhya Pradesh
3579,shlok_sarna,Odisha
3580,VrushaliDatar,Gujarat
3582,GabbarVerma,To Be Added
3583,nivedita_fateh,Rajasthan
3584,Drmonikabjp,Uttar Pradesh
3585,MaloveManish,Rajasthan
3586,RameshwarSiyol,Rajasthan
3587,Devendr78049701,Rajasthan
3588,RahulSi63698649,Rajasthan
3589,KThapan,Rajasthan
3590,Jaypalsinhjijv,Gujarat
3591,8Tyl9Yt4KGjOE60,Gujarat
3593,anjum1109,Rajasthan
3594,RajuramKarwasa1,Rajasthan
3595,saritagaur9,Uttar Pradesh
3596,Najeerkhanmehar,Rajasthan
3597,ashokpatelmla,Gujarat
3598,Priyans66120303,Rajasthan
3599,HardikChhoriya,Rajasthan
3600,kvjadeja19941,Gujarat
3601,jigar5777,Gujarat
3602,PKSindhav5,Gujarat
3604,Rajendr71684356,Rajasthan
3605,ramu5969,Telangana
3606,AmitPanchariya5,Rajasthan
3607,DebMurati,Tripura
3608,mpmakwana36,Gujarat
3609,JagdishChhipa6,Rajasthan
3611,DeepakBarot04,Rajasthan
3612,kalal_pratap,Rajasthan
3613,sonubha58299040,Rajasthan
3615,himansh79092032,Gujarat
3616,Dharamveerabvp,Rajasthan
3617,LoveleshBansal,Rajasthan
3618,Shubhamjfs,Rajasthan
3619,AjayPra8982,Madhya Pradesh
3620,dewasi_hariram,Rajasthan
3621,ImM7lL0ffR9a1Xl,Rajasthan
3622,RaviBan14854189,Rajasthan
3623,bjp4sirohi,Rajasthan
3624,Shailes23750771,Gujarat
3626,bjp4luni,Rajasthan
3627,khojashok,Rajasthan
3628,GaddamGopal1,Telangana
3629,JaatKakran,Uttar Pradesh
3630,KJavaraiah,Karnataka
3631,LaxmanNuniwal,Rajasthan
3632,SanjaySharmaBJP,Rajasthan
3633,KunalDhanwarBJP,Rajasthan
3634,Shantichouhan5,Rajasthan
3637,AarifNagori3,Rajasthan
3638,DineshV40254587,Rajasthan
3639,SanjayT33596101,Rajasthan
3640,JalendarGmail,Telangana
3641,Pravin33025161,Maharashtra
3642,Premdubey007,To Be Added
3643,DudawatNakul,Rajasthan
3644,MANISHRAJPUROH5,Rajasthan
3645,AdvCpkhetani,Rajasthan
3646,ANagar_Ward_17,Delhi
3648,ParveshSwami1,Rajasthan
3649,Devvratsarkar,Rajasthan
3650,BjpPuniya,Rajasthan
3651,RajuPat20457541,Rajasthan
3652,wCGgVJTQCUyRJgy,Gujarat
3653,SahrmaAnup,Rajasthan
3654,NiravDave99784,Gujarat
3655,HiteshV44362879,Rajasthan
3656,PiyushP82338154,Rajasthan
3657,PratikS30448049,Uttar Pradesh
3659,himanshu_9800,Gujarat
3660,MAHESHACHAUDHA2,Gujarat
3661,krushannagar,Gujarat
3662,NavneetPurohi19,Rajasthan
3663,girdhar_swach,Rajasthan
3664,PriyanshuGaur17,Rajasthan
3665,Yogendr68394758,Rajasthan
3666,abvp_dinesh,Rajasthan
3667,Kartik81615355,Gujarat
3668,NageshAbvp,Rajasthan
3671,rathore_bjp,To Be Added
3672,PunitbhaiS,Gujarat
3673,bjprohit9,Rajasthan
3674,ChhaganSinghR17,Rajasthan
3675,PatodiaSuresh,Rajasthan
3676,KanneboinaO,Telangana
3677,BaseraPraveen,Rajasthan
3678,SoniChandraveer,Rajasthan
3679,SumitGajjar96,Gujarat
3680,Ramkumar26Ram,Haryana
3682,dkrushannagar,Gujarat
3683,ABVPHowrahCity,West Bengal
3684,lovechaudhary07,Rajasthan
3685,Sunnybhatt9033,Gujarat
3686,Aakashahuja11,Madhya Pradesh
3687,KSBrahmbhatt,Gujarat
3688,Ashokparnami1,Rajasthan
3689,IslamAn00960409,Uttar Pradesh
3690,RamTajo1,Arunachal Pradesh
3691,s0ping,Rajasthan
3693,YogiGuj55804740,Rajasthan
3694,rajoriya,Rajasthan
3695,Ramsinghranawa4,Rajasthan
3696,ueekRbYd04ZUsKw,Rajasthan
3697,RajeshP43289901,Rajasthan
3698,rh_agrawal,Gujarat
3699,MukeshS85719035,Rajasthan
3700,SHANKAR55495749,Rajasthan
3701,pawary01,To Be Added
3702,_sharma3669,Rajasthan
3704,ompraka08843304,Uttar Pradesh
3705,VNampelly,Telangana
3707,Anurag2062,Rajasthan
3708,ShrawanKumarPr6,Rajasthan
3709,arpitpatel8800,Gujarat
3903,KirronKherBJP,Chandigarh
3914,subhashbrala,Chandigarh
3925,BJP4Punjab,Chandigarh
3936,BJP4Chandigarh,Chandigarh
3947,MinisterOpd,Chandigarh
3958,SanjayTandonBJP,Chandigarh
3969,SatyaPalJain,Chandigarh
3980,KRISHANKBEDI,Chandigarh
3991,iVikrantK,Chandigarh
4003,abhay00071,Chandigarh
4014,deepak_bjp,Chandigarh
4036,aman4mchd,Chandigarh
4047,MehakveerS,Chandigarh
4058,sanchitsanjay08,Chandigarh
4069,RajivBJPCHD,Chandigarh
4080,anilbhardwaj001,Chandigarh
4091,AdvLekhraj,Chandigarh
4102,JyadavOsd,Chandigarh
4114,DevshaliShakti,Chandigarh
4125,Subodhverma27,Chandigarh
4136,kamalsharma_bjp,Chandigarh
4147,VikramBawaBJP,Chandigarh
4158,bjpdeepak12345,Chandigarh
4169,AvtarSi61610911,Chandigarh
4180,Preet1702,Chandigarh
4191,peeyushguptabjp,Chandigarh
4202,kalia_nisha,Chandigarh
4213,laljhabjp,Chandigarh
4225,nirajtayal,Chandigarh
4236,PoojaBrar6,Chandigarh
4247,FarmilaBJP,Chandigarh
4258,luvykansal,Chandigarh
4269,GirishK61072680,Chandigarh
4280,MandeepMontu,Chandigarh
4291,Sullar08,Chandigarh
4302,NAVJEEVANDHALI1,Chandigarh
4313,walia7177,Chandigarh
4324,Birende38229721,Chandigarh
4438,OfficeOfBJYM,Sikkim
4439,BikashD11817379,Sikkim
4793,Swamy39,Tamil Nadu
4794,HRajaBJP,Tamil Nadu
4795,gayathriraguram,Tamil Nadu
4796,BJP4TamilNadu,Tamil Nadu
4797,VanathiBJP,Tamil Nadu
4798,Narayanan3,Tamil Nadu
4799,SuryahSG,Tamil Nadu
4800,Hariindic,Tamil Nadu
4801,CPRBJP,Tamil Nadu
4802,KTRaghavanBJP,Tamil Nadu
4804,SRSekharBJP,Tamil Nadu
4805,VinojBJP,Tamil Nadu
4806,KCVeeramaniofl,Tamil Nadu
4807,gaprithvi,Tamil Nadu
4808,vsclekha,Tamil Nadu
4809,TamilisaiOffice,Tamil Nadu
4810,SMohanrajulu,Tamil Nadu
4812,sanjeevirao,Tamil Nadu
4813,JayakodiBjp,Tamil Nadu
4815,NainarBJP,Tamil Nadu
4816,blackprince1977,Tamil Nadu
4817,moorthycbe,Tamil Nadu
4818,Srbvelmurugan,Tamil Nadu
4819,vpalanisamy2010,Tamil Nadu
4820,VGopikrishnan4,Tamil Nadu
4822,MaheshBJPTN,Tamil Nadu
4824,bjp_kottur,Tamil Nadu
4826,Vijay_BJP77,Tamil Nadu
4827,KavinKamal,Tamil Nadu
4828,mrajkumarbjp,Tamil Nadu
4829,sureshbjp85,Tamil Nadu
4830,MaVeWriter,Tamil Nadu
4831,hariharan99799,Tamil Nadu
4832,tigershivaa,Tamil Nadu
4833,selvambjp,Tamil Nadu
4834,BJP4TVMalai,Tamil Nadu
4837,sembakkamveda,Tamil Nadu
4838,DolphinSrithar,Tamil Nadu
4840,meenadevbjp,Tamil Nadu
4841,koyambedujranja,Tamil Nadu
4843,sidhmallinathan,Tamil Nadu
4844,AbhishekBjp1987,Tamil Nadu
4845,rkalyansundaram,Tamil Nadu
4846,Thiru_0914,Tamil Nadu
4848,BJPtnITcell,Tamil Nadu
4849,srkbalubjp,Tamil Nadu
4851,BjpduraiMaran,Tamil Nadu
4852,TNBJP_MEDIA,Tamil Nadu
4853,akrishnanbjp,Tamil Nadu
4854,Singara18201754,Tamil Nadu
4855,BJP4Polur,Tamil Nadu
4856,sandy_siva,Tamil Nadu
4857,Kamlesh11503415,Tamil Nadu
4859,DrKailaiRajan,Tamil Nadu
4860,suriya_selvam,To Be Added
4861,Saffron_State,Tamil Nadu
4862,AjieethBJP,Tamil Nadu
4863,vk_bjp,Tamil Nadu
4864,JaihindSugadev,Tamil Nadu
4865,Kaliyamoorthy58,Tamil Nadu
4866,SanthoshRAJBJP,Tamil Nadu
4867,ShivaaBJYM,Tamil Nadu
4868,BJP4Hosur,Tamil Nadu
4870,nanjundan_bhoj,Tamil Nadu
4871,BjpShivaBalan,Tamil Nadu
4872,Yuvaraj_pa,Tamil Nadu
4873,bjpkrishnathani,Tamil Nadu
4874,Geerthikannan,Tamil Nadu
4875,OreySENTHILBjp,Tamil Nadu
4876,savithaar,Tamil Nadu
4877,ksivarajkumar,Tamil Nadu
4878,NanthakumarIND,Tamil Nadu
4879,sendhil_g,Tamil Nadu
4881,nskhannabjp,Tamil Nadu
4882,O6XXrmnd1zRmT2z,To Be Added
4883,kalai_bjp,Tamil Nadu
4884,sankar_pandi,Tamil Nadu
4885,klokeshbjp,Tamil Nadu
4886,Gopakum68333786,Tamil Nadu
4887,umadevibjp2,Tamil Nadu
4888,BagawanBv,Tamil Nadu
4889,o_selvamani,Tamil Nadu
4890,gowrithulasi,Tamil Nadu
4893,BhimaaSekar,Tamil Nadu
4894,MunirajGReddy,Tamil Nadu
4895,BJPsujith,Tamil Nadu
4896,JessyMuralidhar,Tamil Nadu
4898,HemanthBravo,Tamil Nadu
4899,tnbjprenugadevi,Tamil Nadu
4900,BJP4TiruvallurW,Tamil Nadu
4901,nppadv,Tamil Nadu
4902,ashokrajvelbjp,Tamil Nadu
4904,VeluYaduTK,Tamil Nadu
4905,palaniect,Tamil Nadu
4906,CPRForCBE,Tamil Nadu
4907,prasanth_bjp,Tamil Nadu
4908,ManiOnev,Tamil Nadu
4909,bjpanburaj,Tamil Nadu
4910,amol_bhaiya,Tamil Nadu
4911,bjploganathan,Tamil Nadu
4912,KRkarthikaklish,Tamil Nadu
4913,SureshP90006898,Tamil Nadu
4915,NARESHMP2,Tamil Nadu
4916,ParameshVin,Tamil Nadu
4917,mkrkumaar,Tamil Nadu
4918,drsnbjp,Tamil Nadu
4919,Sundararam4,Tamil Nadu
4920,bjpsankartsi,Tamil Nadu
4921,jaisankarbjpcc,Tamil Nadu
4922,Christo91549257,Tamil Nadu
4923,ARUNACHALAMS5,Tamil Nadu
4924,sakkudsrinivasa,Tamil Nadu
4926,rajaganapathy28,Tamil Nadu
4927,SaravanabalajiR,Tamil Nadu
4928,SanjuK89,Tamil Nadu
4929,Kausalya30714,Tamil Nadu
4930,Ramyada26608922,Tamil Nadu
4931,mariselvammari3,Tamil Nadu
4932,Yuvaran29377545,Tamil Nadu
4933,SelvamaniO,Tamil Nadu
4934,ANSPRASAD2,Tamil Nadu
4937,pachiayappan,Tamil Nadu
4938,Elangobjym,Tamil Nadu
4939,Pichumani1967,Tamil Nadu
4940,DuraimugamBjp,Tamil Nadu
4941,shreeraamtr,Tamil Nadu
4942,BJP_RAJARATHNAM,Tamil Nadu
4943,3rdmandalBJYM,Tamil Nadu
4944,gopigiri12345,Tamil Nadu
4945,NManika76661817,Tamil Nadu
4946,Sampath15694816,Tamil Nadu
4948,SravanMishra2,Tamil Nadu
4949,Vikrama98659460,Tamil Nadu
4950,RSSomsakthi,Tamil Nadu
4951,CSMuraliBJP,Tamil Nadu
4953,ramacha68721479,Tamil Nadu
4954,Sarathy21125389,Tamil Nadu
4955,sundars1980,Tamil Nadu
4956,BJPParthiban,Tamil Nadu
4957,TamiselvanTamil,Tamil Nadu
4959,Madhava14766054,Tamil Nadu
4960,Viveksinthaman1,Tamil Nadu
4961,RameshKagSeerv1,Tamil Nadu
4962,bjpbhaskar1969,Tamil Nadu
4963,VENKATESHGGV1,Tamil Nadu
5014,drramansingh,Chhattisgarh
5025,BJP4CGState,Chhattisgarh
5047,brijmohan_ag,Chhattisgarh
5069,RajeshMunat,Chhattisgarh
5080,bjpcg,Chhattisgarh
5091,SanjayAgrBJP,Chhattisgarh
5102,amaragrawalBJP,Chhattisgarh
5114,KedarKashyapBJP,Chhattisgarh
5125,CEOChhattisgarh,Chhattisgarh
5136,riteshs11052198,Chhattisgarh
5147,Prem_Prakash_,Chhattisgarh
5158,shubhamyadu_bjp,Chhattisgarh
5169,Shrichand_s,Chhattisgarh
5180,deepakmhaskey,Chhattisgarh
5191,AmitSahuBjym,Chhattisgarh
5202,VedantTiwaribjp,Chhattisgarh
5213,dharam_kaushik,Chhattisgarh
5225,vijayratankwd,Chhattisgarh
5236,ArunBJPCTA,Chhattisgarh
5247,ChanduLalSahu_,Chhattisgarh
5258,bjpcg1,Chhattisgarh
5269,KPS_Ayachak,Chhattisgarh
5280,Gouravnandwana7,Chhattisgarh
5291,ambikeshkeshri,Chhattisgarh
5302,ramshilasahu244,Chhattisgarh
5313,RochakBjp,Chhattisgarh
5324,sahu_lakhanlal,Chhattisgarh
5336,prabaljudev,Chhattisgarh
5347,DevduttArya2406,Chhattisgarh
5358,VikramUsendi,Chhattisgarh
5369,JayHinduja,Chhattisgarh
5402,DevjiBhaiPatel_,Chhattisgarh
5413,BSawanniBJP,Chhattisgarh
5424,sunilpillai79,Chhattisgarh
5435,narayan_chandel,Chhattisgarh
5447,BJPITcellBhilai,Chhattisgarh
5458,bjp4rajnandgaon,Chhattisgarh
5469,BjpRajnishSingh,To Be Added
5480,bjp4balodabazar,Chhattisgarh
5491,itcellbjpdurg,Chhattisgarh
5502,SantoshBafna_,Chhattisgarh
5513,vijaysharma1406,Chhattisgarh
5524,vikas_bjym_cg,Chhattisgarh
5535,pahalwan_das,Chhattisgarh
5546,KamalBhanCG,Chhattisgarh
5559,BJYM4CGState,Chhattisgarh
5570,iTilakThakur,To Be Added
5581,BJP4Gariaband,Chhattisgarh
5592,SomeshTripathi0,Chhattisgarh
5603,CGDurgeshThakur,Chhattisgarh
5614,BJYM9,Chhattisgarh
5625,ca_sanjeevgodha,Chhattisgarh
5630,BJPKrishnasagar,Telangana
5636,sarlakosaria,Chhattisgarh
5647,SomeshCG,Chhattisgarh
5658,krantiGupta5,Chhattisgarh
5670,arunksahu8573,Chhattisgarh
5681,Bjp4Balod,Chhattisgarh
5682,TigerRajaSingh,Telangana
5683,kishanreddybjp,Telangana
5684,PMuralidharRao,Telangana
5685,ahir_hansraj,Telangana
5686,BJP4Telangana,Telangana
5687,drlaxmanbjp,Telangana
5688,UVKrishnamRaju,Telangana
5689,RaoMlc,Telangana
5690,PurandeswariBJP,Telangana
5691,AP_BJP_IT_Cell,Telangana
5692,poonam_ch_bjp,Chhattisgarh
5693,RaghunandanraoM,Telangana
5694,AppugoudaPatil,Telangana
5697,aruna_dk,Telangana
5698,Nvssprabhakar1,Telangana
5699,kiranckalluri,Telangana
5700,AerpulaVenkata,Telangana
5701,team_sai,Telangana
5702,uttampadmavathi,Telangana
5703,BjpKchandra,Chhattisgarh
5704,Telangana4all,Telangana
5705,Jinit12345,Telangana
5706,apjithender,Telangana
5707,peralashekhar,Telangana
5708,BJP4TS,Telangana
5709,rknannuta,Telangana
5710,trsriniwas,Telangana
5711,Prakash4BJP,Telangana
5712,BJYMinTS,Telangana
5713,palamuru,Telangana
5714,LataUsendi,Chhattisgarh
5715,DattatreyaBJP,Telangana
5716,vivekananda_p,Telangana
5717,MS4BJP,Telangana
5718,RAJASINGHMLA,Telangana
5719,Naguraonamaji,Telangana
5720,GhnanendraP,Telangana
5721,AnanthPadala,Telangana
5722,KVLNReddy4BJP,Telangana
5724,DrGVivekanand,Telangana
5725,sanjay_BjpYuva,Chhattisgarh
5726,madhuc430,Telangana
5727,Mayurmatam,Telangana
5728,vikkychavan,Telangana
5729,anilkum50115700,Telangana
5730,BasavarajSrini2,Telangana
5731,shivachirige,Telangana
5732,GSKReddy14,Telangana
5733,ArunaPudariBJP,Telangana
5734,BjpMaheshwari,Telangana
5735,kvlnswamy,Telangana
5736,VinkalChabra,Chhattisgarh
5737,Doodi_Srikanth,Telangana
5738,haneef_bjp,Telangana
5739,DrMarriRamreddy,Telangana
5740,SriKrushnadeva2,Telangana
5741,santosh_poola,Telangana
5742,nizamuddin880,Telangana
5743,Nimmalaprashan2,Telangana
5744,drsmallareddy,Telangana
5745,dullaiah666,Telangana
5746,MahenderBethi,Telangana
5747,mr_fahimkhan,Chhattisgarh
5748,dsuryanarayanag,Telangana
5749,Kongallanawin,Telangana
5750,ESumanKumar1,Telangana
5751,BohiniDarshan,Telangana
5752,Bjp4Malakpet,Telangana
5753,BJP4Kukatpally,Telangana
5754,Narendarredybjp,Telangana
5755,mkr4bjp,Telangana
5756,ponnaar,To Be Added
5757,ShahezadiOU,Telangana
5758,DeepakS06019297,Chhattisgarh
5759,tarun4bjp,Telangana
5760,DoodiReddy,Telangana
5761,Burriumashankar,Telangana
5762,BJPforHyderabad,Telangana
5763,krishna3334,Telangana
5764,Bjp4Medchal,Telangana
5765,NithinreddyRoy,Telangana
5766,RaviNde79576578,Telangana
5767,NemalikondaV,Telangana
5768,BJPQuthbullapur,Telangana
5769,dineshboka,Chhattisgarh
5770,imTnaresh,Telangana
5771,KaranHCU,Telangana
5772,kotte_murali,Telangana
5773,KoukuriB,Telangana
5774,Srikrushnadeva1,Telangana
5775,SunilKumarBJP,Telangana
5776,ABVPTelangana,Telangana
5777,Gauri58626836,Telangana
5778,BJPMaadhavi,Telangana
5779,uppalavijayy,Telangana
5781,HarshJa03160659,Chhattisgarh
5782,Satishbandela26,Telangana
5783,sandeep_muttagi,Telangana
5784,srik211,Telangana
5785,Vishwanath1436,Telangana
5786,BjpLaxmareddy,Telangana
5787,aravindreddyk,To Be Added
5788,haneefalibjp1,Telangana
5789,ramsabvp,Telangana
5790,ramesh_bantu,Telangana
5791,Ranjith1949abvp,Telangana
5792,CSsahu_CG,Chhattisgarh
5793,bjpanjaneyulu,Telangana
5794,AaLeKh_RaJ,Telangana
5795,manoharreddybjp,Telangana
5796,Protocol_BJP,Telangana
5797,reddy_lavan,Telangana
5798,vaibhavT1996,Telangana
5799,Veldandisantho5,Telangana
5800,YeshKandhikanti,Telangana
5801,kattasudhakarr2,Telangana
5802,Nagaraj04041998,Telangana
5803,RupkumariBJP,Chhattisgarh
5804,diyanathalikhan,Telangana
5806,Praveenbagdi8,Telangana
5807,RajuYadavHindu,Telangana
5808,SagarRachakonda,Telangana
5809,Pandari92253334,Telangana
5810,yraga19,Telangana
5811,BjpMalkajgiri,To Be Added
5812,Schanderji1,Telangana
5813,MaramsridharBjp,Telangana
5814,Laxmanjha12,Chhattisgarh
5815,kumar_noone,Telangana
5816,VenkatreddyGone,Telangana
5817,subhashchandBJP,Telangana
5818,JayBJP2,Telangana
5819,ramgopal989,Telangana
5820,RajeshwarSama,Telangana
5821,DeepakAmbekar2,Telangana
5822,rathodaravind,Telangana
5823,NareshEsaipeta,Telangana
5824,KaranKhemuPawar,Telangana
5827,SalikeSrikanth,Telangana
5828,SatlaAshok,Telangana
